Url,Type,Title,Publisher Place,Publisher,Date,Authors,Volume,Language,Pages
https://www.biodiversitylibrary.org/page/70464,Serial,"Flora oder Botanische Zeitung :welche Recensionen, Abhandlungen, AufsÃ_tze, Neuigkeiten und Nachrichten, die  Botanik betreffend, enthÃ_lt /  ",Regensburg :,"Die Gesellschaft,",1887,KoÌˆnigliche Bayerische Botanische Gesellschaft zu Regensburg.       ,v.70 (1887),,Page 566
https://www.biodiversitylibrary.org/page/22622373,Monograph/Item,"Flore de France; ou, Description des plantes qui croissent spontanÃ©ment en France, en Corse et en Alsace-Lorraine par G. Rouy [et al.]  Ouvrage Ã©ditÃ© par la SociÃ©tÃ© des sciences naturelles de la Charente-InfÃ©rieure.   ",Paris,Les fils d'Emile Deyrolle,1893,"Rouy, Georges,      1851 -1924",13-Nov,French,Page 254
https://www.biodiversitylibrary.org/page/12312235,Monograph/Item,"Flore de France; ou, Description des plantes qui croissent spontanÃ©ment en France, en Corse et en Alsace-Lorraine,  ",AsniÃ¨res (Seine),G. Rouy [etc.],1893-1913,"Rouy, Georges,      1851 -1924",t.11,French,Page 254
https://www.biodiversitylibrary.org/page/12497564,Monograph/Item,"Flore des Basses-PyrÃ©nÃ©es,  ","Pau,","Imprimerie-stÃ©rÃ©otype Garet,",1909,"Bergeret, EugÃ¨ne,      1799 -1868",1909,French,Page 467
https://www.biodiversitylibrary.org/page/50110612,Monograph/Item,"Flore franÃ§aise, ou, Descriptions succinctes de toutes les plantes qui croissent naturellement en France : disposÃ©es selon une nouvelle mÃ©thode d'analyse, et prÃ©cÃ©dÃ©es par un exposÃ© des principes Ã©lÃ©mentaires de la botanique.  ",Paris :,"Desray,",1815,"Candolle, Augustin Pyramus de,      1778 -1841",t.5 (1815),French,Page 398
https://www.biodiversitylibrary.org/page/17100871,Monograph/Item,"Forest culture and eucalyptus trees,    ",San Francisco,Cubery,1876,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 322
https://www.biodiversitylibrary.org/page/17101092,Monograph/Item,"Forest culture and eucalyptus trees,    ",San Francisco,Cubery,1876,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 541
https://www.biodiversitylibrary.org/page/55136782,Serial,Garden notes : Northwest Horticultural Society.  ,"Seattle, Wash. :","Northwest Horticultural Society,",2014,Northwest Horticultural Society.       ,Summer 2014,English,Page 3
https://www.biodiversitylibrary.org/page/51493688,Monograph/Item,"The gardeners dictionary : containing the best and newest methods of cultivating and improving the kitchen, fruit, flower garden, and nursery, as also for performing the practical parts of agriculture, including the management of vineyards, with the methods of making and preserving wine, according to the present practice of the most skilful vignerons in the several wine countries in Europe, together with directions for propagating and improving, from real practice and experience, all sorts of timber trees /  ",London :,"Printed for the author and sold by John and Francis Rivington ... [and 23 others],",1768,"Miller, Philip,      1691 -1771",v.2 (1768),English,
https://www.biodiversitylibrary.org/page/51511777,Monograph/Item,"The gardeners dictionary : containing the best and newest methods of cultivating and improving the kitchen, fruit, flower garden, and nursery, as also for performing the practical parts of agriculture, including the management of vineyards, with the methods of making and preserving wine, according to the present practice of the most skilful vignerons in the several wine countries in Europe, together with directions for propagating and improving, from real practice and experience, all sorts of timber trees /  ",London :,"Printed for the author and sold by John and Francis Rivington ... [and 23 others],",1768,"Miller, Philip,      1691 -1771",v.3 (1768),English,
https://www.biodiversitylibrary.org/page/6615873,Serial,Die Gartenwelt.  ,Berlin :,"G. Schmidt,",1912,"HesdÂ©Å“rffer, Max,      1863 -1920",Jahr.16 (1912),German,Page 187
https://www.biodiversitylibrary.org/page/18866155,Monograph/Item,"A general history of the dichlamydeous plants, comprising complete descriptions of the different orders; together with the characters of the genera and species, and an enumeration of the cultivated varieties ... the scientific names accentuated, their etymologies explained; and the classes and orders illustrated by engravings, and preceded by introductions to the LinnÃ_an and natural systems, and a glossary of the terms used ...  ","London,",J.G. and F. Rivington [etc.],1831,"Don, George,      1798 -1856",4,English,Page 709
https://www.biodiversitylibrary.org/page/26133813,Monograph/Item,"A general system of gardening and botany. Founded upon Miller's Gardener's dictionary, and arranged according to the natural system.  ","London,","Printed for C. J. G. and F. Rivington,",1938,"Don, George,      1798 -1856",v.4 (1838),English,Page 709
https://www.biodiversitylibrary.org/page/49986834,Monograph/Item,"Getreue Darstellung und Beschreibung der in der Arzneykunde gebrÃ_uchlichen GewÃ_chse, wie auch Solcher, welche mit ihnen Verwechselt werden KÃ¶nnen /  ",Berlin :,"Auf Kosten Verfassers,",1805,"Brandt, Johann Friedrich,      1802 -1879",,German,
https://www.biodiversitylibrary.org/page/49988022,Monograph/Item,"Getreue Darstellung und Beschreibung der in der Arzneykunde gebrÃ_uchlichen GewÃ_chse, wie auch Solcher, welche mit ihnen Verwechselt werden KÃ¶nnen /  ",Berlin :,"Auf Kosten Verfassers,",1805,"Brandt, Johann Friedrich,      1802 -1879",,German,
https://www.biodiversitylibrary.org/page/49987102,Monograph/Item,"Getreue Darstellung und Beschreibung der in der Arzneykunde gebrÃ_uchlichen GewÃ_chse, wie auch Solcher, welche mit ihnen Verwechselt werden KÃ¶nnen /  ",Berlin :,"Auf Kosten Verfassers,",1805,"Brandt, Johann Friedrich,      1802 -1879",,German,Page 37
https://www.biodiversitylibrary.org/page/49987103,Monograph/Item,"Getreue Darstellung und Beschreibung der in der Arzneykunde gebrÃ_uchlichen GewÃ_chse, wie auch Solcher, welche mit ihnen Verwechselt werden KÃ¶nnen /  ",Berlin :,"Auf Kosten Verfassers,",1805,"Brandt, Johann Friedrich,      1802 -1879",,German,
https://www.biodiversitylibrary.org/page/51788155,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1981,Pennsylvania Horticultural Society.       ,v.9:no.1-6 (1980-1981),English,Page 10
https://www.biodiversitylibrary.org/page/51779775,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1983,Pennsylvania Horticultural Society.       ,v.12:no.1-6 (1983-1984),English,Page 18
https://www.biodiversitylibrary.org/page/51779896,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1984,Pennsylvania Horticultural Society.       ,v.13:no.1-6 (1984-1985),English,Page 15
https://www.biodiversitylibrary.org/page/51780037,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1985,Pennsylvania Horticultural Society.       ,v.13:no.1-6 (1984-1985),English,Page 12
https://www.biodiversitylibrary.org/page/51780606,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1987,Pennsylvania Horticultural Society.       ,v.16:no.1-6 (1987-1988),English,
https://www.biodiversitylibrary.org/page/51781142,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1989,Pennsylvania Horticultural Society.       ,v.18:no.1-6 (1989-1990),English,
https://www.biodiversitylibrary.org/page/51781379,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1990,Pennsylvania Horticultural Society.       ,v.19:no.1-6 (1990-1991),English,
https://www.biodiversitylibrary.org/page/51946330,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1996,Pennsylvania Horticultural Society.       ,v.25:no.1-6 (1996-1997),English,
https://www.biodiversitylibrary.org/page/51946383,Serial,Green scene /  ,"Philadelphia, PA :",Pennsylvania Horticultural Society,1996,Pennsylvania Horticultural Society.       ,v.25:no.1-6 (1996-1997),English,
https://www.biodiversitylibrary.org/page/55381139,Serial,Green thumb news  ,"[Denver, Colo. :","Educational Dept., Denver Botanic Gardens, Inc.],",1990,Denver Botanic Gardens.       ,v.28 (1990),English,Page 3
https://www.biodiversitylibrary.org/page/38900409,Monograph/Item,Guide to the Economic Museum of the New York Botanical Garden.   ,"New York,",,1921,"Rusby, Henry Hurd,      1855 -1940",,English,Page 89
https://www.biodiversitylibrary.org/page/47186302,Serial,Hamburger Garten- und Blumenzeitung.  ,Hamburg :,"R. Kittler,",1886,,Jahrg.42 (1886),German,Page 193
https://www.biodiversitylibrary.org/page/3609759,Monograph/Item,Handbuch der medicinisch-pharmaceutischen Botanik  ,Leipzig :,"Verlag von C.B. Polet,",1850,"Polet, C. B.       ",,,Page 397
https://www.biodiversitylibrary.org/page/3630125,Monograph/Item,"Handbuch der systematischen botanik, mit besonderer berÃ_cksichtigung der arzneipflanzen. Bd. 1.   ","Leipzig,","H. Haessel,",1879,"Luerssen, Christian.       ",Bd.2,German,Page 1017
https://www.biodiversitylibrary.org/page/4744014,Monograph/Item,HandwoÌˆrterbuch der Pharmakognosie des Pflanzenreichs /  ,Breslau :,"E. Trewendt,",1882,"Wittstein, Georg Christian,      1810 -1887",,,Page 477
https://www.biodiversitylibrary.org/page/32622361,Monograph/Item,"Histoire abrÃ©gÃ©e des plantes usuelles : contenant leurs diffÃ©rens noms latins, franÃ§ais et vulgaires, leurs doses, leurs principales compositions en pharmacie, et la maniÃ¨re de s'en servir /  ",A Paris :,"chez L. Duprat-Duverger,",1804,"Chomel, Pierre Jean Baptiste,      1671 -1740",1,French,Page 462
https://www.biodiversitylibrary.org/page/39347371,Monograph/Item,Histoire naturelle des principales productions de l'Europe mÃ©ridionale et particuliÃ¨rement de celles des environs de Nice et des Alpes Maritimes /  ,Paris ;,"Chez F.-G. Levrault, libraire,",1826,"Risso, A.     (Antoine), 1777 -1845",t.2 (1826),French,Page 448
https://www.biodiversitylibrary.org/page/50458927,Monograph/Item,Histoire naturelle des principales productions de l'Europe mÃ©ridionale et particuliÃ¨rement de celles des environs de Nice et des Alpes Maritimes /  ,Paris ;,"Chez F.-G. Levrault, libraire,",1826,"Risso, A.     (Antoine), 1777 -1845",t.2 (1826) [Lacks:pg.VI-VII],French,Page 448
https://www.biodiversitylibrary.org/page/36804687,,hu bei en shi yao yong zhi wu zhi æ_–åŒ—æÅ©æ–_èç¯ç”¨æ_çç‰©å¿—  ,,hu bei ke xue ji shu chu ban sheæ_–åŒ—ç§‘å__æ_€æœ¯å‡ºç‰ˆç__,2006,"Fang, Zhixian & Liao Chaolin æ–_å¿—å…ˆï_Œå»–æœùæ_—       ",xiaä¸‹,Chinese,Page 773
https://www.biodiversitylibrary.org/page/50834928,Monograph/Item,J. M. Nickell's Botanical ready reference : especially designed for druggists and physicians ... /  ,"Chicago, Ill. :","Nickell,",1881,"Nickell, J. M.       ",,English,Page 159
https://www.biodiversitylibrary.org/page/4861786,Monograph/Item,"J.M. Nickell's botanical ready reference : especially designed for druggists and physicians, containing all of the botanical drugs known up to the present time, giving their medical properties, and all of their botanical, common, pharmacopoeal and German common (in German) names /  ","Chicago, Ill. :","rev. & publ. by Murry & Nickell,",1895,"Nickell, James Madison.       ",,,Page 159
https://www.biodiversitylibrary.org/page/11439051,Monograph/Item,"J.M. Nickell's botanical ready reference : especially designed for druggists and physicians : containing all of the botanical drugs known up to the present time, giving their medical properties, and all of their botanical, common, pharmacopoeal and German common (in German) names /  ",Chicago :,"Murray & Nickell Mfg. Co.,",1911,"Nickell, James Madison.       ",,English,Page 159
https://www.biodiversitylibrary.org/page/8370036,Serial,Journal of the Arnold Arboretum.  ,"Cambridge, Mass. :","Arnold Arboretum, Harvard University [etc.],",1939,Arnold Arboretum.       ,v.20 (1939),,Page 426
https://www.biodiversitylibrary.org/page/31150778,Serial,Journal of the New York Botanical Garden.  ,"Lancaster, Pa. :","Published for the Garden by the New Era Printing Co.,",1915,New York Botanical Garden.       ,v. 15-16 (1914-1915),English,Page 168
https://www.biodiversitylibrary.org/page/31156137,Serial,Journal of the New York Botanical Garden.  ,"Lancaster, Pa. :","Published for the Garden by the New Era Printing Co.,",1929,New York Botanical Garden.       ,v. 30 & Index v. 16-30 (1929),English,Page 393
https://www.biodiversitylibrary.org/page/46409411,Serial,Journal of the Royal Horticultural Society of London.  ,London,Printed for the Royal Horticultural Society by Spottiswoode & Co.,1909-1910,Horticultural Society of London.       ,new ser.:v.35 (1909-1910),English,Page 374
https://www.biodiversitylibrary.org/page/303336,Monograph/Item,"KoÌˆhler's Medizinal-Pflanzen in naturgetreuen Abbildungen mit kurz erlaÌˆuterndem Texte : Atlas zur Pharmacopoea germanica, austriaca, belgica, danica, helvetica, hungarica, rossica, suecica, Neerlandica, British pharmacopoeia, zum Codex medicamentarius, sowie zur Pharmacopoeia of the United States of America /  ",Gera-Untermhaus :,"Fr. Eugen KÃ¶hler,",1887,"Brandt, Wilhelm,      1879 -1929",v.1,,
https://www.biodiversitylibrary.org/page/303490,Monograph/Item,"KoÌˆhler's Medizinal-Pflanzen in naturgetreuen Abbildungen mit kurz erlaÌˆuterndem Texte : Atlas zur Pharmacopoea germanica, austriaca, belgica, danica, helvetica, hungarica, rossica, suecica, Neerlandica, British pharmacopoeia, zum Codex medicamentarius, sowie zur Pharmacopoeia of the United States of America /  ",Gera-Untermhaus :,"Fr. Eugen KÃ¶hler,",1887,"Brandt, Wilhelm,      1879 -1929",v.1,,
https://www.biodiversitylibrary.org/page/302624,Monograph/Item,"KoÌˆhler's Medizinal-Pflanzen in naturgetreuen Abbildungen mit kurz erlaÌˆuterndem Texte : Atlas zur Pharmacopoea germanica, austriaca, belgica, danica, helvetica, hungarica, rossica, suecica, Neerlandica, British pharmacopoeia, zum Codex medicamentarius, sowie zur Pharmacopoeia of the United States of America /  ",Gera-Untermhaus :,"Fr. Eugen KÃ¶hler,",1890,"Brandt, Wilhelm,      1879 -1929",v.2,,Page 27
https://www.biodiversitylibrary.org/page/51489420,Monograph/Item,"Leerboek tot de kennis der artsenijgewassen, derzelver zamenstelling, krachten, gebruik en pharmaceutische bereidingen /  ",Amsterdam :,"C.G. Sulpke,",1838,"Miquel, F.A.W.     (Friedrich Anton Wilhelm), 1811 -1871",,Dutch,Page 355
https://www.biodiversitylibrary.org/page/35875187,Monograph/Item,Lehrbuch der Pharmakognosie des Pflanzenreiches : Naturgeschichte der wichtigeren Arzneistoffe vegetabilischen Ursprunges /  ,Berlin :,"R. Gaertner,",1867,"FluÌˆckiger, Friedrich A.     (Friedrich August), 1828 -1894",,German,Page 735
https://www.biodiversitylibrary.org/page/50489275,Monograph/Item,Lehrbuch der Pharmakognosie des Pflanzenreiches : Naturgeschichte der wichtigeren Arzneistoffe vegetabilischen Ursprunges /  ,Berlin :,"R. Gaertner,",1867,"FluÌˆckiger, Friedrich A.     (Friedrich August), 1828 -1894",,German,Page 551
https://www.biodiversitylibrary.org/page/50489459,Monograph/Item,Lehrbuch der Pharmakognosie des Pflanzenreiches : Naturgeschichte der wichtigeren Arzneistoffe vegetabilischen Ursprunges /  ,Berlin :,"R. Gaertner,",1867,"FluÌˆckiger, Friedrich A.     (Friedrich August), 1828 -1894",,German,Page 735
https://www.biodiversitylibrary.org/page/35382806,Serial,Linnaea : Ein Journal fÃ_r die Botanik in ihrem ganzen Umfange.  ,Berlin :,"F. DÃ_mmler,",1848,"Schlechtendal, D. F. L. von     (Diedrich Franz Leonhard von), 1794 -1866",v.21 (1848),,Page 49
https://www.biodiversitylibrary.org/page/57928182,Serial,List of intercepted plant pests /  ,"[Washington, D.C. :","U.S. G.P.O.],",1984,United States.  Agricultural Research Service.     ,1984,English,Page 185
https://www.biodiversitylibrary.org/page/57928186,Serial,List of intercepted plant pests /  ,"[Washington, D.C. :","U.S. G.P.O.],",1984,United States.  Agricultural Research Service.     ,1984,English,Page 189
https://www.biodiversitylibrary.org/page/34665559,Serial,Malpighia :rassegna mensuale di botanica.  ,Messina :||Genova :,"g. Capra &amp; co.,||Tip. di A. Ciminago,",1899-1900,"Penzig, O.     (Otto), 1856 -1929",v.13 (1899-1900),Italian,Page 478
https://www.biodiversitylibrary.org/page/10555927,Monograph/Item,"Manuel de l'acclimateur, ou, Choix de plantes recommandÃ©es pour l'agriculture, l'industrie et la mÃ©decine, et adaptÃ©es aux divers climate de l'Europe et des pays tropicaux /  ",Paris :,"SociÃ©tÃ© d'aAcclimatation,",1887,"Naudin, Charles,      1815 -1899",Choix de plantes recommandÃ©es pour l'agriculture,French,Page 332
https://www.biodiversitylibrary.org/page/9178301,Monograph/Item,"Medical botany : containing systematic and general descriptions, with plates of all the medicinal plants, comprehended in the catalogues of the materia medica, as published by the Royal Colleges of Physicians of London, Edinburgh, and Dublin, together with the principal medicinal plants not included in those pharmocopoeias, accompanied with a circumstantial detail of their medicinal effects, and of the diseases in which they have been most successfully employed /  ",London :,"J. Bohn,",1832,"Hooker, William Jackson,   Sir,   1785 -1865",v. 2,,Page 321
https://www.biodiversitylibrary.org/page/24225981,Monograph/Item,"Medicinal plants. Being descriptions with original figures of the principal plants employed in medicine and an account of the characters, properties, and uses of their parts and products of medicinal value.  ","London,","J. & A. Churchill,",1880,"Trimen, Henry,      1843 -1896",1,English,
https://www.biodiversitylibrary.org/page/4858106,Monograph/Item,"Medicinalflora : eine EinfÃ_hrung in die allgemeine und angewandte Morphologie und Systematik der Pflanzen, mit besonderer RÃ_cksicht auf das Selbststudium fÃ_r Pharmaceuten, Mediciner und Studirende /  ",Berlin :,"J. Springer,",1890,"MuÌˆller, Carl,      1855 -1907",,,Page 510
https://www.biodiversitylibrary.org/page/55659884,Serial,Minnesota plant press : newsletter of the Minnesota Native Plant Society.  ,"St. Paul, Minn. :","Minnesota Native Plant Society,",2009,Minnesota Native Plant Society.       ,v.28 (2009),English,Page 4
https://www.biodiversitylibrary.org/page/55092735,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1990,Denver Botanic Gardens.       ,v.47-52 (1990-1995),English,Page 27
https://www.biodiversitylibrary.org/page/55092739,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1990,Denver Botanic Gardens.       ,v.47-52 (1990-1995),English,Page 31
https://www.biodiversitylibrary.org/page/55092759,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1990,Denver Botanic Gardens.       ,v.47-52 (1990-1995),English,Page 3
https://www.biodiversitylibrary.org/page/55092895,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1990,Denver Botanic Gardens.       ,v.47-52 (1990-1995),English,Page 21
https://www.biodiversitylibrary.org/page/55093913,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1996,Denver Botanic Gardens.       ,v.53-54 (1996-1997),English,Page 19
https://www.biodiversitylibrary.org/page/55084623,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1998,Denver Botanic Gardens.       ,v.55-57 (1998-2000),English,Page 13
https://www.biodiversitylibrary.org/page/55084621,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1998,Denver Botanic Gardens.       ,v.55-57 (1998-2000),English,Page 15
https://www.biodiversitylibrary.org/page/55084761,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1998,Denver Botanic Gardens.       ,v.55-57 (1998-2000),English,Page 48
https://www.biodiversitylibrary.org/page/55084818,Serial,"Mountain, plain and garden : the magazine of Denver Botanic Gardens.  ","Denver, Colo. :","The Gardens,",1998,Denver Botanic Gardens.       ,v.55-57 (1998-2000),English,Page 39
https://www.biodiversitylibrary.org/page/685592,Monograph/Item,"Nomenclator botanicus :enumerans ordine alphabetico nomina atque synonyma, tum generica tum specifica, et a Linnaeo et recentioribus de re botanica scriptoribus plantis phanerogamis imposita /  ",Stuttgartiae ;||Tubingae :,"Sumptibus J.G. Cottae,",1821,"Steudel, Ernst Gottlieb,      1783 -1856",v.1,Latin,Page 467
https://www.biodiversitylibrary.org/page/392094,Monograph/Item,"Nomenclator botanicus, seu, Synonymia plantarum universalis :enumerans ordine alphabetico nomina atque synonyma, tum generica tum specifica, et a Linnaeo et a recentioribus de re botanica scriptoribus plantis phanerogamis imposita /  ",Stuttgartiae ;||Tubingae :,"typis et sumptibus J.G. Cottae,",1841,"Steudel, Ernst Gottlieb,      1783 -1856",v.1-2,Latin,Page 17
https://www.biodiversitylibrary.org/page/44062774,Serial,Nota lepidopterologica.  ,Bonn.,,1979,Societas Europaea Lepidopterologica       ,v.2:no.1-4 (1979),German,Page 22
https://www.biodiversitylibrary.org/page/19227609,Serial,Plantsman.  ,"Durham, N.H. : New Hampshire Plant Growers' Association,",,1999,New Hampshire Plant Growers' Association.       ,1999:Apr.-May,English,Page 28
https://www.biodiversitylibrary.org/page/56562977,Monograph/Item,Die officinellen Pflanzen der Pharmacopoea Germanica fuÌˆr Pharmaceuten und Mediciner besprochen und durch Originalabbildungen erlaÌˆutert.  ,"Leipzig,","Barth,",1895,"Kohl, Friedrich Georg,      1865 -",,German,Page 188
https://www.biodiversitylibrary.org/page/13036819,Monograph/Item,The organic constituents of plants and vegetable substances and their chemical analysis /  ,Melbourne :,"MCarron, Bird & Co.,",1878,"Wittstein, Georg Christian,      1810 -1887",,English,Page 151
https://www.biodiversitylibrary.org/page/13036937,Monograph/Item,The organic constituents of plants and vegetable substances and their chemical analysis /  ,Melbourne :,"MCarron, Bird & Co.,",1878,"Wittstein, Georg Christian,      1810 -1887",,English,Page 269
https://www.biodiversitylibrary.org/page/56147062,Serial,The Pan-Pacific entomologist.  ,San Francisco :,Pacific Coast Entomological Society,1995,California Academy of Sciences.       ,v.71:no.3 (1995),English,Page 194
https://www.biodiversitylibrary.org/page/55315128,Serial,Pharmaceutical journal and transactions.  ,London :,"J. & A. Churchill,",1864,Pharmaceutical Society of Great Britain       ,ser.2:v.6 (1864-1865),English,Page 555
https://www.biodiversitylibrary.org/page/4866171,Monograph/Item,"Pharmakognosie :ein Lehr- und Handbuch fÃ_r Studierende, Apotheker, Drogisten, SanitÃ_tsbeamte und Aerzte /  ",Wien :,"C. Gerold's Sohn,",1892,"Vogl, A. E.      1833 -1909",,,Page 676
https://www.biodiversitylibrary.org/page/49121760,Serial,Phegea.  ,Antwerpen :,Vlaamse Vereniging voor Entomologie,2012,Vlaamse Vereniging voor Entomologie.       ,Jahrg.40:nr.1a (2012),Dutch,Page 12
https://www.biodiversitylibrary.org/page/51834689,Serial,PHS news /  ,"[Philadelphia, PA] :",The Society,1984,Pennsylvania Horticultural Society.       ,v.24-26 (1983-1985),English,Page 4
https://www.biodiversitylibrary.org/page/46547798,Serial,Phytoneuron  ,"Fort Worth, TX :",Guy L. Nesom,2014,,2014-98,English,Page 5
https://www.biodiversitylibrary.org/page/55338372,Monograph/Item,Plant care.  ,"Newton, CT :","Taunton Press,",1994,,,English,Page 66
https://www.biodiversitylibrary.org/page/41624610,Serial,Plant inventory; plant material introduced.  ,"Washington, D.C.,",United States Department of Agriculture.,1898-1905,"Agricultural Research Center (Beltsville, Md.)       ",no.1-10 (1898-1905),English,Page 28
https://www.biodiversitylibrary.org/page/41624643,Serial,Plant inventory; plant material introduced.  ,"Washington, D.C.,",United States Department of Agriculture.,1898-1905,"Agricultural Research Center (Beltsville, Md.)       ",no.1-10 (1898-1905),English,Page 61
https://www.biodiversitylibrary.org/page/11442870,Monograph/Item,"Plant names, scientific and popular, including in the case of each plant the correct botanical name in accordance with the reformed nomenclature, together with botanical and popular synonyms ...  ","Detroit,","Nelson, Baker & Co.,",1900,"Lyons, A. B.     (Albert Brown), 1841 -1926",,English,Page 216
https://www.biodiversitylibrary.org/page/42161833,Monograph/Item,Les plantes industrielles /   ,Paris :,"L. Hachette,",1859,"HeuzeÌÅ, Gustave,      1816 -1907",v.2,French,Page 397
https://www.biodiversitylibrary.org/page/54623157,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1973,Brooklyn Botanic Garden.       ,v.29 (1973-1974),English,Page 23
https://www.biodiversitylibrary.org/page/54611765,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1978,Brooklyn Botanic Garden.       ,v.34 (1978-1979),English,Page 36
https://www.biodiversitylibrary.org/page/54611995,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1978,Brooklyn Botanic Garden.       ,v.34 (1978-1979),English,Page 81
https://www.biodiversitylibrary.org/page/54611996,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1978,Brooklyn Botanic Garden.       ,v.34 (1978-1979),English,Page 82
https://www.biodiversitylibrary.org/page/54611997,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1978,Brooklyn Botanic Garden.       ,v.34 (1978-1979),English,Page 83
https://www.biodiversitylibrary.org/page/54624401,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1979,Brooklyn Botanic Garden.       ,v.35 (1979-1980),English,Page 7
https://www.biodiversitylibrary.org/page/54630317,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1980,Brooklyn Botanic Garden.       ,v.36 (1980-1981),English,Page 35
https://www.biodiversitylibrary.org/page/54623546,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1983,Brooklyn Botanic Garden.       ,v.39 (1983-1984),English,Page 32
https://www.biodiversitylibrary.org/page/54616869,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1988,Brooklyn Botanic Garden.       ,v.44 (1988-1989),English,
https://www.biodiversitylibrary.org/page/54616871,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1988,Brooklyn Botanic Garden.       ,v.44 (1988-1989),English,
https://www.biodiversitylibrary.org/page/54618688,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1989,Brooklyn Botanic Garden.       ,v.45 (1989-1990),English,
https://www.biodiversitylibrary.org/page/54618737,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1989,Brooklyn Botanic Garden.       ,v.45 (1989-1990),English,
https://www.biodiversitylibrary.org/page/54618800,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1989,Brooklyn Botanic Garden.       ,v.45 (1989-1990),English,Page 50
https://www.biodiversitylibrary.org/page/54618832,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1989,Brooklyn Botanic Garden.       ,v.45 (1989-1990),English,Page 82
https://www.biodiversitylibrary.org/page/54625491,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1990,Brooklyn Botanic Garden.       ,v.46 (1990),English,Page 47
https://www.biodiversitylibrary.org/page/54615925,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1991,Brooklyn Botanic Garden.       ,v.47 (1991),English,Page 9
https://www.biodiversitylibrary.org/page/54615987,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1991,Brooklyn Botanic Garden.       ,v.47 (1991),English,Page 71
https://www.biodiversitylibrary.org/page/54629731,Serial,Plants & gardens.  ,"[Brooklyn, N.Y. :","Brooklyn Botanic Garden,",1992,Brooklyn Botanic Garden.       ,v.48 (1992),English,Page 23
https://www.biodiversitylibrary.org/page/31344282,Monograph/Item,"A practical guide to garden plants, containing descriptions of the hardiest and most beautiful annuals and biennials, hardy herbaceous and bulbous perennials, hardy water and bog plants, flowering and ornamental trees and shrubs, conifers; hardy ferns; hardy bamboos and other ornamental grasses. Also the best kinds of fruits and vegetables that may be grown in the open air in the British Isles with full and practical instruction as to culture and propagation.  ",London;,"Longmans, Green,",1901,"Weathers, John,      1867 -",,English,Page 743
